scenario,building,timestep,net_kw,nsl_kw,c3_violated
MAX DISCHARGE (-1),0,7020,0.0,0.66325,0
MAX DISCHARGE (-1),0,7021,0.0,0.7391667,0
MAX DISCHARGE (-1),0,7022,0.0,0.6300833,0
MAX DISCHARGE (-1),0,7023,0.0,0.7449667,0
MAX DISCHARGE (-1),0,7024,0.0,0.65721667,0
MAX DISCHARGE (-1),0,7025,0.0,0.70351666,0
MAX DISCHARGE (-1),0,7026,0.0,0.6964,0
MAX DISCHARGE (-1),0,7027,0.0,0.52021664,0
MAX DISCHARGE (-1),0,7028,0.0,0.48238334,0
MAX DISCHARGE (-1),0,7029,0.0,0.53345,0
MAX DISCHARGE (-1),0,7030,0.0,0.46231666,0
MAX DISCHARGE (-1),0,7031,0.0,0.5413333,0
MAX DISCHARGE (-1),0,7032,0.0,0.48393333,0
MAX DISCHARGE (-1),0,7033,0.0,0.49295,0
MAX DISCHARGE (-1),0,7034,0.0,0.52276665,0
MAX DISCHARGE (-1),0,7035,0.0,0.47243333,0
MAX DISCHARGE (-1),0,7036,0.0,0.4959,0
MAX DISCHARGE (-1),0,7037,0.0,0.5075167,0
MAX DISCHARGE (-1),0,7038,0.0,0.4478,0
MAX DISCHARGE (-1),0,7039,0.0,0.7352,0
MAX DISCHARGE (-1),0,7040,0.0,0.6780667,0
MAX DISCHARGE (-1),0,7041,0.0,2.3366833,0
MAX DISCHARGE (-1),0,7042,0.0,2.97975,0
MAX DISCHARGE (-1),0,7043,0.0,0.897,0
MAX DISCHARGE (-1),0,7044,0.0,3.34925,0
MAX DISCHARGE (-1),0,7045,0.0,4.0819836,0
MAX DISCHARGE (-1),0,7046,0.0,3.10225,0
MAX DISCHARGE (-1),0,7047,0.0,2.5072834,0
MAX DISCHARGE (-1),0,7048,0.0,3.3853166,0
MAX DISCHARGE (-1),0,7049,0.0,1.3811333,0
MAX DISCHARGE (-1),0,7050,0.0,1.5281667,0
MAX DISCHARGE (-1),0,7051,0.0,0.96535,0
MAX DISCHARGE (-1),0,7052,0.0,1.3302333,0
MAX DISCHARGE (-1),0,7053,0.0,3.25825,0
MAX DISCHARGE (-1),0,7054,0.0,2.08,0
MAX DISCHARGE (-1),0,7055,0.0,1.577075,0
MAX DISCHARGE (-1),0,7056,0.0,0.64348334,0
MAX DISCHARGE (-1),0,7057,0.0,0.60913336,0
MAX DISCHARGE (-1),0,7058,0.0,0.66153336,0
MAX DISCHARGE (-1),0,7059,0.0,0.74848336,0
MAX DISCHARGE (-1),0,7060,0.0,1.3410333,0
MAX DISCHARGE (-1),0,7061,0.0,1.84675,0
MAX DISCHARGE (-1),0,7062,0.0,0.7011,0
MAX DISCHARGE (-1),0,7063,0.0,0.5436,0
MAX DISCHARGE (-1),0,7064,0.0,0.5525,0
MAX DISCHARGE (-1),0,7065,0.0,2.1330333,0
MAX DISCHARGE (-1),0,7066,0.0,2.5429168,0
MAX DISCHARGE (-1),0,7067,0.0,2.6876166,0
MAX DISCHARGE (-1),0,7068,0.0,0.62301666,0
MAX DISCHARGE (-1),0,7069,0.0,0.53131664,0
MAX DISCHARGE (-1),0,7070,0.0,0.48655,0
MAX DISCHARGE (-1),0,7071,0.0,2.1831,0
MAX DISCHARGE (-1),0,7072,0.0,3.7230666,0
MAX DISCHARGE (-1),0,7073,0.0,3.09695,0
MAX DISCHARGE (-1),0,7074,0.0,2.5059667,0
MAX DISCHARGE (-1),0,7075,0.0,1.0231833,0
MAX DISCHARGE (-1),0,7076,0.0,0.6659167,0
MAX DISCHARGE (-1),0,7077,0.0,1.2213334,0
MAX DISCHARGE (-1),0,7078,0.0,1.2253667,0
MAX DISCHARGE (-1),0,7079,0.0,1.1624167,0
MAX DISCHARGE (-1),0,7080,0.0,0.5844833,0
MAX DISCHARGE (-1),0,7081,0.0,0.627,0
MAX DISCHARGE (-1),0,7082,0.0,0.5604,0
MAX DISCHARGE (-1),0,7083,0.0,0.7204667,0
MAX DISCHARGE (-1),0,7084,0.0,0.90115,0
MAX DISCHARGE (-1),0,7085,0.0,0.8242,0
MAX DISCHARGE (-1),0,7086,0.0,0.557725,0
MAX DISCHARGE (-1),0,7087,0.0,0.5736333,0
MAX DISCHARGE (-1),0,7088,0.0,0.5291,0
MAX DISCHARGE (-1),0,7089,0.0,2.13285,0
MAX DISCHARGE (-1),0,7090,0.0,2.482,0
MAX DISCHARGE (-1),0,7091,0.0,2.69245,0
MAX DISCHARGE (-1),0,7092,0.0,0.60433334,0
MAX DISCHARGE (-1),0,7093,0.0,0.5377667,0
MAX DISCHARGE (-1),0,7094,0.0,0.47011667,0
MAX DISCHARGE (-1),0,7095,0.0,1.8271333,0
MAX DISCHARGE (-1),0,7096,0.0,4.4194,0
MAX DISCHARGE (-1),0,7097,0.0,4.3327165,0
MAX DISCHARGE (-1),0,7098,0.0,6.973533,0
MAX DISCHARGE (-1),0,7099,0.0,1.61235,0
MAX DISCHARGE (-1),0,7100,0.0,0.35978332,0
MAX DISCHARGE (-1),0,7101,0.0,0.26015,0
MAX DISCHARGE (-1),0,7102,0.0,0.35371667,0
MAX DISCHARGE (-1),0,7103,0.0,0.40398332,0
MAX DISCHARGE (-1),0,7104,0.0,0.5580083,0
MAX DISCHARGE (-1),0,7105,0.0,1.2751334,0
MAX DISCHARGE (-1),0,7106,0.0,3.0880833,0
MAX DISCHARGE (-1),0,7107,0.0,1.4554334,0
MAX DISCHARGE (-1),0,7108,0.0,1.2728167,0
MAX DISCHARGE (-1),0,7109,0.0,1.1598333,0
MAX DISCHARGE (-1),0,7110,0.0,0.5901833,0
MAX DISCHARGE (-1),0,7111,0.0,0.62985,0
MAX DISCHARGE (-1),0,7112,0.0,0.5338333,0
MAX DISCHARGE (-1),0,7113,0.0,2.18685,0
MAX DISCHARGE (-1),0,7114,0.0,2.57535,0
MAX DISCHARGE (-1),0,7115,0.0,2.6804,0
MAX DISCHARGE (-1),0,7116,0.0,1.5610334,0
MAX DISCHARGE (-1),0,7117,0.0,3.5602834,0
MAX DISCHARGE (-1),0,7118,0.0,1.5048,0
MAX DISCHARGE (-1),0,7119,0.0,1.1292334,0
MAX DISCHARGE (-1),0,7120,0.0,1.1861833,0
MAX DISCHARGE (-1),0,7121,0.0,2.1080666,0
MAX DISCHARGE (-1),0,7122,0.0,6.1499,0
MAX DISCHARGE (-1),0,7123,0.0,2.3878334,0
MAX DISCHARGE (-1),0,7124,0.0,0.38905,0
MAX DISCHARGE (-1),0,7125,0.0,0.52171665,0
MAX DISCHARGE (-1),0,7126,0.0,0.9874833,0
MAX DISCHARGE (-1),0,7127,0.0,0.84706664,0
MAX DISCHARGE (-1),0,7128,0.0,0.6260333,0
MAX DISCHARGE (-1),0,7129,0.0,0.5800833,0
MAX DISCHARGE (-1),0,7130,0.0,0.66361666,0
MAX DISCHARGE (-1),0,7131,0.0,0.5687,0
MAX DISCHARGE (-1),0,7132,0.0,0.86653334,0
MAX DISCHARGE (-1),0,7133,0.0,0.81853336,0
MAX DISCHARGE (-1),0,7134,0.0,0.65101665,0
MAX DISCHARGE (-1),0,7135,0.0,0.83571666,0
MAX DISCHARGE (-1),0,7136,0.0,0.72148335,0
MAX DISCHARGE (-1),0,7137,0.0,1.8822833,0
MAX DISCHARGE (-1),0,7138,0.0,1.7484167,0
MAX DISCHARGE (-1),0,7139,0.0,2.5025,0
MAX DISCHARGE (-1),0,7140,0.0,1.3605833,0
MAX DISCHARGE (-1),0,7141,0.0,0.93803334,0
MAX DISCHARGE (-1),0,7142,0.0,0.6770333,0
MAX DISCHARGE (-1),0,7143,0.0,2.64045,0
MAX DISCHARGE (-1),0,7144,0.0,1.9030666,0
MAX DISCHARGE (-1),0,7145,0.0,0.9005167,0
MAX DISCHARGE (-1),0,7146,0.0,1.3296833,0
MAX DISCHARGE (-1),0,7147,0.0,0.83643335,0
MAX DISCHARGE (-1),0,7148,0.0,0.47701666,0
MAX DISCHARGE (-1),0,7149,0.0,0.45951667,0
MAX DISCHARGE (-1),0,7150,0.0,0.46546668,0
MAX DISCHARGE (-1),0,7151,0.0,0.39993334,0
MAX DISCHARGE (-1),0,7152,0.0,0.40925,0
MAX DISCHARGE (-1),0,7153,0.0,0.43123335,0
MAX DISCHARGE (-1),0,7154,0.0,0.29711667,0
MAX DISCHARGE (-1),0,7155,0.0,0.34385002,0
MAX DISCHARGE (-1),0,7156,0.0,0.11351671,0
MAX DISCHARGE (-1),0,7157,0.0,0.7209167,0
MAX DISCHARGE (-1),0,7158,0.0,0.43853334,0
MAX DISCHARGE (-1),0,7159,0.0,0.34928334,0
MAX DISCHARGE (-1),0,7160,0.0,0.4121,0
MAX DISCHARGE (-1),0,7161,0.0,1.6431167,0
MAX DISCHARGE (-1),0,7162,0.0,0.8026583,0
MAX DISCHARGE (-1),0,7163,0.0,1.8700334,0
MAX DISCHARGE (-1),0,7164,0.0,1.2688833,0
MAX DISCHARGE (-1),0,7165,0.0,0.37573335,0
MAX DISCHARGE (-1),0,7166,0.0,0.39551666,0
MAX DISCHARGE (-1),0,7167,0.0,0.49476665,0
MAX DISCHARGE (-1),0,7168,0.0,1.4398667,0
MAX DISCHARGE (-1),0,7169,0.0,1.1478667,0
MAX DISCHARGE (-1),0,7170,0.0,1.1094667,0
MAX DISCHARGE (-1),0,7171,0.0,0.5287,0
MAX DISCHARGE (-1),0,7172,0.0,0.3844,0
MAX DISCHARGE (-1),0,7173,0.0,1.0708,0
MAX DISCHARGE (-1),0,7174,0.0,0.8816,0
MAX DISCHARGE (-1),0,7175,0.0,0.92715,0
MAX DISCHARGE (-1),0,7176,0.0,0.59888333,0
MAX DISCHARGE (-1),0,7177,0.0,0.5683,0
MAX DISCHARGE (-1),0,7178,0.0,0.6328833,0
MAX DISCHARGE (-1),0,7179,0.0,0.53065,0
MAX DISCHARGE (-1),0,7180,0.0,0.7327,0
MAX DISCHARGE (-1),0,7181,0.0,0.5468,0
MAX DISCHARGE (-1),0,7182,0.0,0.53001666,0
MAX DISCHARGE (-1),0,7183,0.0,0.55736667,0
MAX DISCHARGE (-1),0,7184,0.0,0.3703,0
MAX DISCHARGE (-1),0,7185,0.0,1.9463834,0
MAX DISCHARGE (-1),0,7186,0.0,2.7681668,0
MAX DISCHARGE (-1),0,7187,0.0,3.2183332,0
MAX DISCHARGE (-1),0,7188,0.0,1.49065,0
MAX DISCHARGE (-1),0,7189,0.0,0.98833334,0
MAX DISCHARGE (-1),0,7190,0.0,0.9249667,0
MAX DISCHARGE (-1),0,7191,0.0,2.1171,0
MAX DISCHARGE (-1),0,7192,0.0,2.3619168,0
MAX DISCHARGE (-1),0,7193,0.0,1.9538167,0
MAX DISCHARGE (-1),0,7194,0.0,1.4565166,0
MAX DISCHARGE (-1),0,7195,0.0,0.7941167,0
MAX DISCHARGE (-1),0,7196,0.0,1.5310167,0
MAX DISCHARGE (-1),0,7197,0.0,0.70853335,0
MAX DISCHARGE (-1),0,7198,0.0,0.49325,0
MAX DISCHARGE (-1),0,7199,0.0,0.549475,0
MAX DISCHARGE (-1),0,7200,0.0,0.46653333,0
MAX DISCHARGE (-1),0,7201,0.0,0.58881664,0
MAX DISCHARGE (-1),0,7202,0.0,0.46938333,0
MAX DISCHARGE (-1),0,7203,0.0,0.764,0
MAX DISCHARGE (-1),0,7204,0.0,1.4072833,0
MAX DISCHARGE (-1),0,7205,0.0,1.4961833,0
MAX DISCHARGE (-1),0,7206,0.0,0.87191665,0
MAX DISCHARGE (-1),0,7207,0.0,0.7374167,0
MAX DISCHARGE (-1),0,7208,0.0,0.74181664,0
MAX DISCHARGE (-1),0,7209,0.0,2.3684165,0
MAX DISCHARGE (-1),0,7210,0.0,2.7266,0
MAX DISCHARGE (-1),0,7211,0.0,2.7752666,0
MAX DISCHARGE (-1),0,7212,0.0,0.8053333,0
MAX DISCHARGE (-1),0,7213,0.0,1.4231167,0
MAX DISCHARGE (-1),0,7214,0.0,1.3024666,0
MAX DISCHARGE (-1),0,7215,0.0,1.1249,0
MAX DISCHARGE (-1),0,7216,0.0,1.8225833,0
MAX DISCHARGE (-1),0,7217,0.0,3.5062833,0
MAX DISCHARGE (-1),0,7218,0.0,3.73135,0
MAX DISCHARGE (-1),0,7219,0.0,1.02515,0
MAX DISCHARGE (-1),0,7220,0.0,0.15788338,0
MAX DISCHARGE (-1),0,7221,0.0,0.6555333,0
MAX DISCHARGE (-1),0,7222,0.0,0.58945,0
MAX DISCHARGE (-1),0,7223,0.0,0.90745,0
MAX DISCHARGE (-1),0,7224,0.0,0.6297167,0
MAX DISCHARGE (-1),0,7225,0.0,0.5764833,0
MAX DISCHARGE (-1),0,7226,0.0,0.66681665,0
MAX DISCHARGE (-1),0,7227,0.0,0.58965,0
MAX DISCHARGE (-1),0,7228,0.0,1.04985,0
MAX DISCHARGE (-1),0,7229,0.0,1.4777,0
MAX DISCHARGE (-1),0,7230,0.0,0.42086667,0
MAX DISCHARGE (-1),0,7231,0.0,0.50848335,0
MAX DISCHARGE (-1),0,7232,0.0,0.38538334,0
MAX DISCHARGE (-1),0,7233,0.0,1.7107,0
MAX DISCHARGE (-1),0,7234,0.0,2.95995,0
MAX DISCHARGE (-1),0,7235,0.0,3.1022832,0
MAX DISCHARGE (-1),0,7236,0.0,2.3224,0
MAX DISCHARGE (-1),0,7237,0.0,1.0526667,0
MAX DISCHARGE (-1),0,7238,0.0,1.3877167,0
MAX DISCHARGE (-1),0,7239,0.0,0.62018335,0
MAX DISCHARGE (-1),0,7240,0.0,0.46566668,0
MAX DISCHARGE (-1),0,7241,0.0,0.56275,0
MAX DISCHARGE (-1),0,7242,0.0,0.52396667,0
MAX DISCHARGE (-1),0,7243,0.0,0.37985,0
MAX DISCHARGE (-1),0,7244,0.0,0.56185,0
MAX DISCHARGE (-1),0,7245,0.0,1.4746166,0
MAX DISCHARGE (-1),0,7246,0.0,2.6988,0
MAX DISCHARGE (-1),0,7247,0.0,1.2399167,0
MAX DISCHARGE (-1),0,7248,0.0,0.66495,0
MAX DISCHARGE (-1),0,7249,0.0,0.6935,0
MAX DISCHARGE (-1),0,7250,0.0,0.64556664,0
MAX DISCHARGE (-1),0,7251,0.0,1.1922834,0
MAX DISCHARGE (-1),0,7252,0.0,1.2892333,0
MAX DISCHARGE (-1),0,7253,0.0,1.0049334,0
MAX DISCHARGE (-1),0,7254,0.0,0.34841666,0
MAX DISCHARGE (-1),0,7255,0.0,0.42431667,0
MAX DISCHARGE (-1),0,7256,0.0,0.32333332,0
MAX DISCHARGE (-1),0,7257,0.0,1.73675,0
MAX DISCHARGE (-1),0,7258,0.0,2.5127168,0
MAX DISCHARGE (-1),0,7259,0.0,2.5969167,0
MAX DISCHARGE (-1),0,7260,0.0,0.8585,0
MAX DISCHARGE (-1),0,7261,0.0,0.41658333,0
MAX DISCHARGE (-1),0,7262,0.0,0.36206666,0
MAX DISCHARGE (-1),0,7263,0.0,0.7575833,0
MAX DISCHARGE (-1),0,7264,0.0,1.0717334,0
MAX DISCHARGE (-1),0,7265,0.0,0.58503336,0
MAX DISCHARGE (-1),0,7266,0.0,0.9126667,0
MAX DISCHARGE (-1),0,7267,0.0,0.39333335,0
MAX DISCHARGE (-1),0,7268,0.0,0.38646665,0
MAX DISCHARGE (-1),0,7269,0.0,0.7101,0
MAX DISCHARGE (-1),0,7270,0.0,1.5123333,0
MAX DISCHARGE (-1),0,7271,0.0,0.97865,0
MAX DISCHARGE (-1),0,7272,0.0,0.56413335,0
MAX DISCHARGE (-1),0,7273,0.0,0.6523333,0
MAX DISCHARGE (-1),0,7274,0.0,0.5758833,0
MAX DISCHARGE (-1),0,7275,0.0,0.68623334,0
MAX DISCHARGE (-1),0,7276,0.0,1.41725,0
MAX DISCHARGE (-1),0,7277,0.0,0.83931667,0
MAX DISCHARGE (-1),0,7278,0.0,0.37096667,0
MAX DISCHARGE (-1),0,7279,0.0,0.39678332,0
MAX DISCHARGE (-1),0,7280,0.0,0.35586667,0
MAX DISCHARGE (-1),0,7281,0.0,0.69698334,0
MAX DISCHARGE (-1),0,7282,0.0,0.77246666,0
MAX DISCHARGE (-1),0,7283,0.0,1.5294167,0
MAX DISCHARGE (-1),0,7284,0.0,1.3870333,0
MAX DISCHARGE (-1),0,7285,0.0,0.66788334,0
MAX DISCHARGE (-1),0,7286,0.0,0.58185,0
MAX DISCHARGE (-1),0,7287,0.0,0.44086668,0
MAX DISCHARGE (-1),0,7288,0.0,0.35226667,0
MAX DISCHARGE (-1),0,7289,0.0,0.48113334,0
MAX DISCHARGE (-1),0,7290,0.0,0.72775,0
MAX DISCHARGE (-1),0,7291,0.0,1.06105,0
MAX DISCHARGE (-1),0,7292,0.0,0.50556666,0
MAX DISCHARGE (-1),0,7293,0.0,0.7418,0
MAX DISCHARGE (-1),0,7294,0.0,0.57493335,0
MAX DISCHARGE (-1),0,7295,0.0,0.6054417,0
MAX DISCHARGE (-1),0,7296,0.0,0.57016665,0
MAX DISCHARGE (-1),0,7297,0.0,2.1539166,0
MAX DISCHARGE (-1),0,7298,0.0,1.49455,0
MAX DISCHARGE (-1),0,7299,0.0,1.12795,0
MAX DISCHARGE (-1),0,7300,0.0,1.0158666,0
MAX DISCHARGE (-1),0,7301,0.0,1.3866125,0
MAX DISCHARGE (-1),0,7302,0.0,0.496,0
MAX DISCHARGE (-1),0,7303,0.0,0.39753333,0
MAX DISCHARGE (-1),0,7304,0.0,0.35471666,0
MAX DISCHARGE (-1),0,7305,0.0,1.7874833,0
MAX DISCHARGE (-1),0,7306,0.0,2.4221666,0
MAX DISCHARGE (-1),0,7307,0.0,2.5046167,0
MAX DISCHARGE (-1),0,7308,0.0,0.5118333,0
MAX DISCHARGE (-1),0,7309,0.0,0.48396668,0
MAX DISCHARGE (-1),0,7310,0.0,0.35955,0
MAX DISCHARGE (-1),0,7311,0.0,0.38243333,0
MAX DISCHARGE (-1),0,7312,0.0,0.35963333,0
MAX DISCHARGE (-1),0,7313,0.0,0.36913332,0
MAX DISCHARGE (-1),0,7314,0.0,0.61626667,0
MAX DISCHARGE (-1),0,7315,0.0,2.4056833,0
MAX DISCHARGE (-1),0,7316,0.0,0.66186666,0
MAX DISCHARGE (-1),0,7317,0.0,1.69315,0
MAX DISCHARGE (-1),0,7318,0.0,0.59423333,0
MAX DISCHARGE (-1),0,7319,0.0,0.97581667,0
MAX DISCHARGE (-1),0,7320,0.0,0.41836667,0
MAX DISCHARGE (-1),0,7321,0.0,0.5132667,0
MAX DISCHARGE (-1),0,7322,0.0,0.29071668,0
MAX DISCHARGE (-1),0,7323,0.0,0.057,0
MAX DISCHARGE (-1),0,7324,0.0,0.88553333,0
MAX DISCHARGE (-1),0,7325,0.0,1.7271,0
MAX DISCHARGE (-1),0,7326,0.0,0.514,0
MAX DISCHARGE (-1),0,7327,0.0,0.41456667,0
MAX DISCHARGE (-1),0,7328,0.0,1.2627167,0
MAX DISCHARGE (-1),0,7329,0.0,1.9753166,0
MAX DISCHARGE (-1),0,7330,0.0,2.4163334,0
MAX DISCHARGE (-1),0,7331,0.0,2.4774,0
MAX DISCHARGE (-1),0,7332,0.0,0.5980167,0
MAX DISCHARGE (-1),0,7333,0.0,0.38596666,0
MAX DISCHARGE (-1),0,7334,0.0,0.5302,0
MAX DISCHARGE (-1),0,7335,0.0,1.66665,0
MAX DISCHARGE (-1),0,7336,0.0,0.899,0
MAX DISCHARGE (-1),0,7337,0.0,0.600375,0
MAX DISCHARGE (-1),0,7338,0.0,3.1279833,0
MAX DISCHARGE (-1),0,7339,0.0,2.2015667,0
MAX DISCHARGE (-1),0,7340,0.0,0.14650008,0
MAX DISCHARGE (-1),0,7341,0.0,0.6712667,0
MAX DISCHARGE (-1),0,7342,0.0,0.5761833,0
MAX DISCHARGE (-1),0,7343,0.0,0.962,0
MAX DISCHARGE (-1),0,7344,0.0,0.631,0
MAX DISCHARGE (-1),0,7345,0.0,0.99841666,0
MAX DISCHARGE (-1),0,7346,0.0,1.6108,0
MAX DISCHARGE (-1),0,7347,0.0,1.4626833,0
MAX DISCHARGE (-1),0,7348,0.0,0.6483667,0
MAX DISCHARGE (-1),0,7349,0.0,1.2176666,0
MAX DISCHARGE (-1),0,7350,0.0,0.97096664,0
MAX DISCHARGE (-1),0,7351,0.0,1.0254333,0
MAX DISCHARGE (-1),0,7352,0.0,0.7482333,0
MAX DISCHARGE (-1),0,7353,0.0,1.5703666,0
MAX DISCHARGE (-1),0,7354,0.0,1.24885,0
MAX DISCHARGE (-1),0,7355,0.0,2.285,0
MAX DISCHARGE (-1),0,7356,0.0,1.3302166,0
MAX DISCHARGE (-1),0,7357,0.0,0.66538334,0
MAX DISCHARGE (-1),0,7358,0.0,0.74315,0
MAX DISCHARGE (-1),0,7359,0.0,0.5032333,0
MAX DISCHARGE (-1),0,7360,0.0,0.86586666,0
MAX DISCHARGE (-1),0,7361,0.0,1.2351667,0
MAX DISCHARGE (-1),0,7362,0.0,0.9360167,0
MAX DISCHARGE (-1),0,7363,0.0,1.3855333,0
MAX DISCHARGE (-1),0,7364,0.0,0.53728336,0
MAX DISCHARGE (-1),0,7365,0.0,0.7731917,0
MAX DISCHARGE (-1),0,7366,0.0,0.58571666,0
MAX DISCHARGE (-1),0,7367,0.0,0.6057875,0
MAX DISCHARGE (-1),0,7368,0.0,0.57016665,0
MAX DISCHARGE (-1),0,7369,0.0,2.1539166,0
MAX DISCHARGE (-1),0,7370,0.0,1.4524666,0
MAX DISCHARGE (-1),0,7371,0.0,0.6347833,0
MAX DISCHARGE (-1),0,7372,0.0,1.1603667,0
MAX DISCHARGE (-1),0,7373,0.0,0.92446667,0
MAX DISCHARGE (-1),0,7374,0.0,0.8502,0
MAX DISCHARGE (-1),0,7375,0.0,0.87231666,0
MAX DISCHARGE (-1),0,7376,0.0,1.55115,0
MAX DISCHARGE (-1),0,7377,0.0,2.9490833,0
MAX DISCHARGE (-1),0,7378,0.0,1.9722667,0
MAX DISCHARGE (-1),0,7379,0.0,2.86925,0
MAX DISCHARGE (-1),0,7380,0.0,0.82103336,0
MAX DISCHARGE (-1),0,7381,0.0,1.0265666,0
MAX DISCHARGE (-1),0,7382,0.0,3.5123167,0
MAX DISCHARGE (-1),0,7383,0.0,1.8433334,0
MAX DISCHARGE (-1),0,7384,0.0,1.3989167,0
MAX DISCHARGE (-1),0,7385,0.0,1.91475,0
MAX DISCHARGE (-1),0,7386,0.0,3.0834334,0
MAX DISCHARGE (-1),0,7387,0.0,1.2135333,0
MAX DISCHARGE (-1),0,7388,0.0,3.0948834,0
MAX DISCHARGE (-1),0,7389,0.0,0.583,0
MAX DISCHARGE (-1),0,7390,0.0,0.59362084,0
MAX DISCHARGE (-1),0,7391,0.0,0.75500697,0
MAX DISCHARGE (-1),0,7392,0.0,0.57016665,0
MAX DISCHARGE (-1),0,7393,0.0,2.1539166,0
MAX DISCHARGE (-1),0,7394,0.0,1.4524666,0
MAX DISCHARGE (-1),0,7395,0.0,0.6347833,0
MAX DISCHARGE (-1),0,7396,0.0,0.81093335,0
MAX DISCHARGE (-1),0,7397,0.0,1.42605,0
MAX DISCHARGE (-1),0,7398,0.0,0.71931666,0
MAX DISCHARGE (-1),0,7399,0.0,0.36545,0
MAX DISCHARGE (-1),0,7400,0.0,0.64561665,0
MAX DISCHARGE (-1),0,7401,0.0,3.0553834,0
MAX DISCHARGE (-1),0,7402,0.0,2.8701668,0
MAX DISCHARGE (-1),0,7403,0.0,2.59,0
MAX DISCHARGE (-1),0,7404,0.0,3.1068168,0
MAX DISCHARGE (-1),0,7405,0.0,3.5990388,0
MAX DISCHARGE (-1),0,7406,0.0,3.9727666,0
MAX DISCHARGE (-1),0,7407,0.0,2.4352,0
MAX DISCHARGE (-1),0,7408,0.0,2.8724666,0
MAX DISCHARGE (-1),0,7409,0.0,2.9308834,0
MAX DISCHARGE (-1),0,7410,0.0,1.0486,0
MAX DISCHARGE (-1),0,7411,0.0,0.49834168,0
MAX DISCHARGE (-1),0,7412,0.0,3.20135,0
MAX DISCHARGE (-1),0,7413,0.0,0.64813334,0
MAX DISCHARGE (-1),0,7414,0.0,1.4374334,0
MAX DISCHARGE (-1),0,7415,0.0,2.86705,0
MAX DISCHARGE (-1),0,7416,0.0,0.507,0
MAX DISCHARGE (-1),0,7417,0.0,0.45743334,0
MAX DISCHARGE (-1),0,7418,0.0,0.54581666,0
MAX DISCHARGE (-1),0,7419,0.0,0.71615,0
MAX DISCHARGE (-1),0,7420,0.0,0.7327,0
MAX DISCHARGE (-1),0,7421,0.0,0.51231664,0
MAX DISCHARGE (-1),0,7422,0.0,0.81953335,0
MAX DISCHARGE (-1),0,7423,0.0,0.90466666,0
MAX DISCHARGE (-1),0,7424,0.0,0.63963336,0
MAX DISCHARGE (-1),0,7425,0.0,0.78568333,0
MAX DISCHARGE (-1),0,7426,0.0,2.4030666,0
MAX DISCHARGE (-1),0,7427,0.0,2.6926167,0
MAX DISCHARGE (-1),0,7428,0.0,1.2728333,0
MAX DISCHARGE (-1),0,7429,0.0,3.521922,0
MAX DISCHARGE (-1),0,7430,0.0,3.04025,0
MAX DISCHARGE (-1),0,7431,0.0,2.18775,0
MAX DISCHARGE (-1),0,7432,0.0,4.22825,0
MAX DISCHARGE (-1),0,7433,0.0,2.9252334,0
MAX DISCHARGE (-1),0,7434,0.0,1.0486,0
MAX DISCHARGE (-1),0,7435,0.0,1.6063917,0
MAX DISCHARGE (-1),0,7436,0.0,2.4285667,0
MAX DISCHARGE (-1),0,7437,0.0,1.4669167,0
MAX DISCHARGE (-1),0,7438,0.0,3.71065,0
MAX DISCHARGE (-1),0,7439,0.0,2.8519166,0
MAX DISCHARGE (-1),0,7440,0.0,0.47548333,0
MAX DISCHARGE (-1),0,7441,0.0,2.5317833,0
MAX DISCHARGE (-1),0,7442,0.0,3.0977,0
MAX DISCHARGE (-1),0,7443,0.0,0.35456666,0
MAX DISCHARGE (-1),0,7444,0.0,0.12000005,0
MAX DISCHARGE (-1),0,7445,0.0,0.22791667,0
MAX DISCHARGE (-1),0,7446,0.0,0.63811666,0
MAX DISCHARGE (-1),0,7447,0.0,0.37803334,0
MAX DISCHARGE (-1),0,7448,0.0,0.36901668,0
MAX DISCHARGE (-1),0,7449,0.0,1.3320167,0
MAX DISCHARGE (-1),0,7450,0.0,2.5469,0
MAX DISCHARGE (-1),0,7451,0.0,3.0617,0
MAX DISCHARGE (-1),0,7452,0.0,1.8771167,0
MAX DISCHARGE (-1),0,7453,0.0,0.9655,0
MAX DISCHARGE (-1),0,7454,0.0,1.93535,0
MAX DISCHARGE (-1),0,7455,0.0,1.23255,0
MAX DISCHARGE (-1),0,7456,0.0,0.5315,0
MAX DISCHARGE (-1),0,7457,0.0,0.77926666,0
MAX DISCHARGE (-1),0,7458,0.0,1.03885,0
MAX DISCHARGE (-1),0,7459,0.0,1.6063917,0
MAX DISCHARGE (-1),0,7460,0.0,2.62555,0
MAX DISCHARGE (-1),0,7461,0.0,3.3073332,0
MAX DISCHARGE (-1),0,7462,0.0,3.71065,0
MAX DISCHARGE (-1),0,7463,0.0,0.513,0
MAX DISCHARGE (-1),0,7464,0.0,0.42395,0
MAX DISCHARGE (-1),0,7465,0.0,0.41861665,0
MAX DISCHARGE (-1),0,7466,0.0,0.35906667,0
MAX DISCHARGE (-1),0,7467,0.0,0.34385002,0
MAX DISCHARGE (-1),0,7468,0.0,0.13460004,0
MAX DISCHARGE (-1),0,7469,0.0,1.56495,0
MAX DISCHARGE (-1),0,7470,0.0,0.44215,0
MAX DISCHARGE (-1),0,7471,0.0,0.44658333,0
MAX DISCHARGE (-1),0,7472,0.0,0.38611665,0
MAX DISCHARGE (-1),0,7473,0.0,2.0875,0
MAX DISCHARGE (-1),0,7474,0.0,2.87575,0
